WOJ;POW;GMI;RODZ_GMI;RM;MZ;NAZWA;SYM;SYMPOD;STAN_NA
02;08;07;2;01;;Boguszyn;0852766;0852766;2021-01-01
02;19;07;2;01;;Bojanice;0855983;0855983;2021-01-01
02;11;02;2;05;;Bolanów;0365285;0365285;2021-01-01
02;15;04;2;01;;Bolechów;0879328;0879328;2021-01-01
02;19;07;2;01;;Boleścin;0855990;0855990;2021-01-01
02;20;03;5;01;;Boleścin;0881348;0881348;2021-01-01
02;01;01;1;99;;Bolesławice;1061707;0935989;2021-01-01
02;01;02;2;01;;Bolesławice;0188937;0188937;2021-01-01
02;19;04;5;01;;Bolesławice;0852499;0852499;2021-01-01
02;01;01;1;96;;Bolesławiec;0935989;0935989;2021-01-01
02;08;13;5;01;;Bolesławów;0855552;0855552;2021-01-01
02;05;02;4;96;;Bolków;0935995;0935995;2021-01-01
02;05;05;2;01;;Bolkowice;0366043;0366043;2021-01-01
02;05;02;5;03;;Bolków-Zdrój;0189546;0189530;2021-01-01
02;22;02;2;01;;Boraszyce Małe;0882508;0882508;2021-01-01
02;22;02;2;01;;Boraszyce Wielkie;0882514;0882514;2021-01-01
02;22;03;5;01;;Boraszyn;0883152;0883152;2021-01-01
02;17;01;2;01;;Boreczek;0872763;0872763;2021-01-01
02;03;02;2;01;;Borek;0363790;0363790;2021-01-01
02;08;11;2;04;;Borek;0854334;0854328;2021-01-01
02;08;14;4;99;;Borek;1061831;0984597;2021-01-01
02;20;06;5;01;;Borek;0883991;0883991;2021-01-01
02;20;06;5;05;;Borek;0884000;0884000;2021-01-01
02;64;03;9;99;;Borek;0986573;0986544;2021-01-01
02;17;01;2;01;;Borek Strzeliński;0872770;0872770;2021-01-01
02;04;02;2;03;;Borki;0370814;0370808;2021-01-01
02;03;05;2;03;;Borków;0366333;0366327;2021-01-01
02;20;01;5;01;;Borkowice;0878553;0878553;2021-01-01
02;16;06;2;00;;Borów;0367054;0367048;2021-01-01
02;17;01;2;01;;Borów;0872786;0872786;2021-01-01
02;19;03;2;01;;Borów;0851985;0851985;2021-01-01
02;20;02;5;01;;Borów;0879676;0879676;2021-01-01
02;23;02;2;01;;Borowa;0873679;0873679;2021-01-01
02;02;07;4;99;;Borowe;1063630;0984232;2021-01-01
02;20;02;5;01;;Borówek;0879682;0879682;2021-01-01
02;06;08;2;01;;Borowice;0192057;0192057;2021-01-01
02;08;14;4;99;;Borowina;0984628;0984597;2021-01-01
02;01;03;2;01;;Borówki;0364133;0364133;2021-01-01
02;04;04;5;00;;Borowna;0377420;0377414;2021-01-01
02;21;04;2;01;;Borówno;0851927;0851927;2021-01-01
02;04;01;5;01;;Borszyn Mały;0370056;0370056;2021-01-01
02;04;01;5;01;;Borszyn Wielki;0370062;0370062;2021-01-01
02;20;06;5;01;;Borzęcin;0884039;0884039;2021-01-01
02;23;06;2;01;;Borzygniew;0877016;0877016;2021-01-01
02;13;03;5;01;;Borzynowo;0877619;0877619;2021-01-01
02;19;08;5;01;;Bożanów;0857048;0857048;2021-01-01
02;01;02;2;01;;Bożejowice;0188950;0188950;2021-01-01
02;22;03;5;01;;Bożeń;0883169;0883169;2021-01-01
02;08;11;2;01;;Bożków;0854038;0854038;2021-01-01
02;08;11;2;05;;Bożków;0854044;0854044;2021-01-01
02;08;11;2;03;;Bożkówek;0854050;0854038;2021-01-01
02;10;05;5;01;;Bożkowice;0191632;0191632;2021-01-01
02;24;06;5;01;;Bożnowice;0856698;0856698;2021-01-01
02;13;03;5;03;;Bracław;0878168;0878145;2021-01-01
02;24;05;5;01;;Braszowice;0856505;0856505;2021-01-01
02;25;03;5;01;;Bratków;0188794;0188794;2021-01-01
02;02;03;5;01;;Bratoszów;0984404;0984404;2021-01-01
02;23;09;2;01;;Bratowice;0884520;0884520;2021-01-01
02;09;08;2;01;;Brennik;0367456;0367456;2021-01-01
02;26;06;2;01;;Brennik;0368496;0368496;2021-01-01
02;20;03;5;01;;Brochocin;0881360;0881360;2021-01-01
02;24;02;2;01;;Brochocin;0851755;0851755;2021-01-01
02;26;05;2;01;;Brochocin;0368361;0368361;2021-01-01
02;17;02;2;01;;Brochocinek;0875715;0875715;2021-01-01
02;64;03;9;99;;Brochów;0986580;0986544;2021-01-01
02;18;04;5;01;;Brodno;0880739;0880739;2021-01-01
02;11;03;2;01;;Brodów;0367120;0367120;2021-01-01
02;14;08;5;02;;Brodowce;0881963;0881963;2021-01-01
02;11;03;2;01;;Brodowice;0367114;0367114;2021-01-01
02;24;05;5;01;;Brodziszów;0856511;0856511;2021-01-01
02;09;02;2;02;;Bronim;0363429;0363412;2021-01-01
02;06;08;2;00;;Broniów;1063830;0192057;2021-01-01
02;26;04;5;00;;Bronków;0192821;0192815;2021-01-01
02;04;01;5;01;;Bronów;0370079;0370079;2021-01-01
02;19;03;2;01;;Bronów;0851991;0851991;2021-01-01
02;19;03;2;04;;Bronówek;0852039;0852039;2021-01-01
02;01;05;2;01;;Bronowiec;0191744;0191744;2021-01-01
02;17;04;5;01;;Brożec;0880314;0880314;2021-01-01
02;24;06;5;01;;Brukalice;0856706;0856706;2021-01-01
02;12;03;5;01;;Brunów;0190756;0190756;2021-01-01
02;16;01;5;01;;Brunów;0363091;0363091;2021-01-01
02;17;05;5;01;;Bryłów;0882158;0882158;2021-01-01
02;17;05;5;01;;Bryłówek;0882164;0882164;2021-01-01
02;22;01;4;96;;Brzeg Dolny;0987064;0987064;2021-01-01
02;03;06;2;01;;Brzeg Głogowski;0368763;0368763;2021-01-01
02;23;09;2;01;;Brzeście;0884542;0884542;2021-01-01
02;04;01;5;01;;Brzeżany;0370085;0370085;2021-01-01
02;23;02;2;01;;Brzezia Łąka;0873685;0873685;2021-01-01
02;17;01;2;01;;Brzezica;0872792;0872792;2021-01-01
02;20;03;5;01;;Brzezie;0881377;0881377;2021-01-01
02;06;08;2;00;;Brzezie Karkonoskie;0192092;0192086;2021-01-01
02;15;02;2;01;;Brzezimierz;0874271;0874271;2021-01-01
02;13;01;2;01;;Brzezina;0873165;0873165;2021-01-01
02;14;08;5;03;;Brzezina;0882000;0881992;2021-01-01
02;18;03;2;01;;Brzezina;0877186;0877186;2021-01-01
02;13;03;5;05;;Brzezina Sułowska;0877631;0877631;2021-01-01
02;13;03;5;04;;Brzezina Sułowska;0877648;0877648;2021-01-01
02;13;03;5;01;;Brzezina Sułowska;0877625;0877625;2021-01-01
02;12;04;5;01;;Brzeziniec;0191135;0191135;2021-01-01
02;14;06;2;01;;Brzezinka;0878910;0878910;2021-01-01
02;14;06;2;04;;Brzezinka Dolna;0878926;0878910;2021-01-01
02;18;03;2;01;;Brzezinka Średzka;0877192;0877192;2021-01-01
02;15;03;5;01;;Brzezinki;0874549;0874549;2021-01-01
02;24;01;5;01;;Brzeźnica;0851229;0851229;2021-01-01
02;01;02;2;01;;Brzeźnik;0188966;0188966;2021-01-01
02;20;02;5;01;;Brzeźno;0879699;0879699;2021-01-01
02;20;01;5;03;;Brzezno Małe;0878725;0878719;2021-01-01
02;03;01;1;99;;Brzostów;1004075;0954082;2021-01-01
02;13;02;2;03;;Brzostówko;0876293;0876287;2021-01-01
02;13;02;2;01;;Brzostowo;0876287;0876287;2021-01-01
02;17;01;2;01;;Brzoza;0872800;0872800;2021-01-01
02;22;02;2;01;;Brzózka;0882520;0882520;2021-01-01
02;08;03;1;99;;Brzozowie;0984137;0984120;2021-01-01
02;09;02;2;02;;Brzozy;0363576;0363560;2021-01-01
02;20;03;5;01;;Brzyków;0881383;0881383;2021-01-01
02;16;03;2;01;;Bucze;0363926;0363926;2021-01-01
02;01;02;2;05;;Buczek;0188943;0188943;2021-01-01
02;18;04;5;00;;Buczki;0880797;0880780;2021-01-01
02;08;11;2;05;;Buczyna;0854430;0854417;2021-01-01
02;16;06;2;01;;Buczyna;0366920;0366920;2021-01-01
02;11;02;2;01;;Buczynka;0365196;0365196;2021-01-01
02;20;05;2;01;;Budczyce;0883637;0883637;2021-01-01
02;22;02;2;01;;Budków;0882550;0882550;2021-01-01
02;06;01;1;99;;Budniki;1063758;0936032;2021-01-01
02;14;06;2;03;;Budy;0879044;0879038;2021-01-01
02;20;02;5;01;;Budzicz;0879707;0879707;2021-01-01
02;01;02;2;00;;Budzieszyce;0189285;0189279;2021-01-01
02;18;01;2;01;;Budziszów;0875968;0875968;2021-01-01
02;23;05;2;01;;Budziszów;0875342;0875342;2021-01-01
02;05;06;2;01;;Budziszów Mały;0368177;0368177;2021-01-01
02;05;06;2;01;;Budziszów Wielki;0368183;0368183;2021-01-01
02;09;02;2;01;;Budziwojów;0363323;0363323;2021-01-01
02;23;02;2;01;;Budziwojowice;0873691;0873691;2021-01-01
02;24;04;2;01;;Budzów;0855397;0855397;2021-01-01
02;24;04;2;02;;Budzów-Kolonia;0855405;0855397;2021-01-01
02;20;06;5;04;;Bukołowo;0996034;0996034;2021-01-01
02;20;06;5;03;;Bukołowo;0884312;0884306;2021-01-01
02;19;08;5;01;;Buków;0857054;0857054;2021-01-01
02;18;04;5;01;;Bukówek;0880745;0880745;2021-01-01
02;13;02;2;01;;Bukowice;0876301;0876301;2021-01-01
02;22;01;5;01;;Bukowice;0873018;0873018;2021-01-01
02;13;02;2;00;;Bukowice-Tartak;1004603;0876301;2021-01-01
02;06;07;2;01;;Bukowiec;0191365;0191365;2021-01-01
02;20;03;5;00;;Bukowiec;0881615;0881609;2021-01-01
02;23;02;2;01;;Bukowina;0873700;0873700;2021-01-01
02;08;03;1;99;;Bukowina Kłodzka;0984143;0984120;2021-01-01
02;14;05;5;01;;Bukowina Sycowska;0203542;0203542;2021-01-01
02;14;08;5;01;;Bukowinka;0881762;0881762;2021-01-01
02;07;03;5;01;;Bukówka;0190466;0190466;2021-01-01
02;11;02;2;01;;Bukowna;0365204;0365204;2021-01-01
02;03;06;2;01;;Bukwica;0368770;0368770;2021-01-01
02;19;07;2;01;;Burkatów;0856008;0856008;2021-01-01
02;11;04;5;01;;Buszkowice;0367580;0367580;2021-01-01
02;22;02;2;01;;Buszkowice Małe;0882566;0882566;2021-01-01
02;25;07;2;00;;Buszów;0193447;0193430;2021-01-01
02;20;06;5;01;;Bychowo;0884045;0884045;2021-01-01
02;24;03;5;01;;Byczeń;0852602;0852602;2021-01-01
02;23;02;2;01;;Byków;0873716;0873716;2021-01-01
02;04;01;5;00;;Bylica;0370116;0370100;2021-01-01
02;08;14;4;99;;Bystra;1061848;0984597;2021-01-01
02;14;06;2;01;;Bystre;0878949;0878949;2021-01-01
02;14;06;2;04;;Bystre;0878955;0878955;2021-01-01
02;12;05;5;01;;Bystrzyca;0193080;0193080;2021-01-01
02;15;04;2;01;;Bystrzyca;0879334;0879334;2021-01-01
02;19;07;2;01;;Bystrzyca Dolna;0856014;0856014;2021-01-01
02;19;07;2;01;;Bystrzyca Górna;0856020;0856020;2021-01-01
02;08;06;4;96;;Bystrzyca Kłodzka;0983899;0983899;2021-01-01
02;08;06;4;99;;Bystrzyca-Kolonia;0983907;0983899;2021-01-01
02;02;05;2;03;;Byszów;0852335;0852329;2021-01-01
02;11;03;2;01;;Bytków;0367143;0367143;2021-01-01
02;08;11;2;03;;Bytkowice;0854305;0854297;2021-01-01
02;03;02;2;01;;Bytnik;0363808;0363808;2021-01-01
02;03;04;2;01;;Ceber;0364400;0364400;2021-01-01
02;15;03;5;03;;Celina;0874532;0874526;2021-01-01
02;19;03;2;04;;Celów;0852105;0852105;2021-01-01
02;20;03;5;01;;Cerekwica;0881390;0881390;2021-01-01
02;18;04;5;01;;Cesarzowice;0880768;0880768;2021-01-01
02;23;04;5;01;;Cesarzowice;0874897;0874897;2021-01-01
02;12;02;5;02;;Chałupki;0190680;0190673;2021-01-01
02;24;03;5;01;;Chałupki;0852619;0852619;2021-01-01
02;10;03;5;00;;Chałupska;0190259;0190242;2021-01-01
02;06;05;2;00;;Chałupy;0189693;0189687;2021-01-01
02;13;03;5;03;;Chałupy;0878346;0878369;2021-01-01
02;11;03;2;01;;Chełm;0367150;0367150;2021-01-01
02;18;02;2;01;;Chełm;0876896;0876896;2021-01-01
02;11;04;5;01;;Chełmek Wołowski;0367597;0367597;2021-01-01
02;05;03;2;01;;Chełmiec;0365575;0365575;2021-01-01
02;21;01;1;99;;Chełmiec;1061943;0983824;2021-01-01
02;07;03;5;01;;Chełmsko Śląskie;0190472;0190472;2021-01-01
02;14;08;5;01;;Chełstów;0881779;0881779;2021-01-01
02;14;08;5;01;;Chełstówek;0881785;0881785;2021-01-01
02;12;02;5;01;;Chmieleń;0190584;0190584;2021-01-01
02;12;03;5;01;;Chmielno;0190762;0190762;2021-01-01
02;18;01;2;01;;Chmielów;0875980;0875980;2021-01-01
02;04;02;2;03;;Chobienia;0370553;0370547;2021-01-01
02;11;03;2;01;;Chobienia;0367166;0367166;2021-01-01
02;16;01;4;96;;Chocianów;0954060;0954060;2021-01-01
02;16;01;5;01;;Chocianowiec;0363100;0363100;2021-01-01
02;04;04;5;01;;Chocieborowice;0377087;0377087;2021-01-01
02;03;04;2;01;;Chociemyśl;0364446;0364446;2021-01-01
02;08;14;5;01;;Chocieszów;0855902;0855902;2021-01-01
02;17;04;5;04;;Chociwel;0880320;0880320;2021-01-01
02;20;02;5;01;;Chodlewko;0879713;0879713;2021-01-01
02;20;06;5;01;;Chodlewo;0884051;0884051;2021-01-01
02;20;06;5;00;;Chodlewo-Leśnictwo;0884068;0884051;2021-01-01
02;26;03;2;00;;Choiniec;0366356;0366340;2021-01-01
02;09;01;1;96;;Chojnów;0954076;0954076;2021-01-01
02;18;02;2;01;;Chomiąża;0876904;0876904;2021-01-01
02;04;02;2;01;;Chorągwice;0370576;0370576;2021-01-01
02;01;02;2;01;;Chościszowice;0188989;0188989;2021-01-01
02;06;09;2;01;;Chromiec;0192330;0192330;2021-01-01
02;04;01;5;01;;Chróścina;0370100;0370100;2021-01-01
02;05;03;2;01;;Chroślice;0365606;0365606;2021-01-01
02;06;06;2;01;;Chrośnica;0189747;0189747;2021-01-01
02;11;02;2;01;;Chróstnik;0365210;0365210;2021-01-01
02;23;05;2;01;;Chrzanów;0875359;0875359;2021-01-01
02;23;01;2;01;;Chrząstawa Mała;0873490;0873490;2021-01-01
02;23;01;2;01;;Chrząstawa Wielka;0873509;0873509;2021-01-01
02;08;11;2;04;;Chudzów;0854080;0854080;2021-01-01
02;02;07;5;01;;Chwalęcin;0853889;0853889;2021-01-01
02;15;04;2;01;;Chwalibożyce;0879340;0879340;2021-01-01
02;18;04;5;01;;Chwalimierz;0880774;0880774;2021-01-01
02;24;07;5;01;;Chwalisław;0857002;0857002;2021-01-01
02;03;05;2;00;;Chwaliszewo;1004164;0366209;2021-01-01
02;21;07;2;01;;Chwaliszów;0855210;0855210;2021-01-01
02;19;05;2;01;;Chwałków;0853406;0853406;2021-01-01
02;09;07;4;99;;Chwalkowice;0954188;0954171;2021-01-01
02;22;02;2;01;;Chwałkowice;0882589;0882589;2021-01-01
02;23;06;2;01;;Chwałów;0877022;0877022;2021-01-01
02;15;03;5;01;;Chwałowice;0874555;0874555;2021-01-01
02;15;02;2;01;;Chwastnica;0874288;0874288;2021-01-01
02;09;07;5;03;;Cichobórz;0366675;0366681;2021-01-01
02;04;02;2;01;;Ciechanów;0370582;0370582;2021-01-01
02;07;04;2;01;;Ciechanowice;0191030;0191030;2021-01-01
02;20;01;4;99;;Ciechlowice;1061920;0987182;2021-01-01
02;11;03;2;01;;Ciechłowice;0367195;0367195;2021-01-01
02;18;04;5;01;;Ciechów;0880780;0880780;2021-01-01
02;20;05;2;01;;Cielętniki;0883643;0883643;2021-01-01
02;20;04;2;04;;Cienin;0994437;0994437;2021-01-01
02;24;02;2;01;;Cienkowice;0851761;0851761;2021-01-01
02;61;01;1;99;;Cieplice Śląskie-Zdrój;0935819;0935802;2021-01-01
02;24;02;2;01;;Ciepłowody;0851778;0851778;2021-01-01
02;19;02;1;99;;Ciernie;0984670;0984663;2021-01-01
02;17;03;2;01;;Cierpice;0854593;0854593;2021-01-01
02;14;06;2;01;;Cieśle;0878961;0878961;2021-01-01
02;13;01;2;04;;Cieszków;0873194;0873194;2021-01-01
02;13;01;2;01;;Cieszków;0873188;0873188;2021-01-01
02;04;04;5;01;;Cieszkowice;0377093;0377093;2021-01-01
02;21;07;2;01;;Cieszów;0855233;0855233;2021-01-01
02;23;05;2;01;;Cieszyce;0875365;0875365;2021-01-01
02;04;02;2;01;;Cieszyny;0370599;0370599;2021-01-01
02;21;07;2;03;;Cisów;0855240;0855233;2021-01-01
02;06;07;2;00;;Ciszyca;1063770;0191419;2021-01-01
02;20;05;2;01;;Czachowo;0883650;0883650;2021-01-01
02;07;02;2;01;;Czadrów;0189836;0189836;2021-01-01
02;07;01;1;99;;Czadrówek;1004299;0936026;2021-01-01
02;04;04;5;03;;Czaple;0377294;0377288;2021-01-01
02;26;03;2;01;;Czaple;0366340;0366340;2021-01-01
02;22;02;2;03;;Czaplice;0882483;0882477;2021-01-01
02;61;01;1;99;;Czarne;0935825;0935802;2021-01-01
02;09;05;2;01;;Czarnków;0365003;0365003;2021-01-01
02;04;04;5;01;;Czarnoborsko;0377118;0377118;2021-01-01
02;13;02;2;01;;Czarnogoździce;0876330;0876330;2021-01-01
02;07;02;2;01;;Czarnów;0189842;0189842;2021-01-01
02;21;04;2;01;;Czarny Bór;0851933;0851933;2021-01-01
02;20;06;5;03;;Czarny Las;0884111;0884105;2021-01-01
02;14;03;2;04;;Czartowice;1004767;0874242;2021-01-01
02;13;03;5;01;;Czatkowice;0877654;0877654;2021-01-01
02;18;01;2;01;;Czechy;0876229;0876229;2021-01-01
02;19;04;5;01;;Czechy;0852507;0852507;2021-01-01
02;04;02;2;01;;Czeladź Mała;0370607;0370607;2021-01-01
02;04;04;5;01;;Czeladź Wielka;0377124;0377124;2021-01-01
02;08;03;1;99;;Czermna;0984150;0984120;2021-01-01
02;01;04;5;01;;Czerna;0191490;0191490;2021-01-01
02;03;06;2;01;;Czerna;0368786;0368786;2021-01-01
02;18;03;2;01;;Czerna;0877217;0877217;2021-01-01
02;16;03;2;04;;Czerńczyce;0363932;0363932;2021-01-01
02;23;04;5;01;;Czerńczyce;0874911;0874911;2021-01-01
02;24;06;5;01;;Czerńczyce;0856712;0856712;2021-01-01
02;10;02;1;99;;Czerniawa-Zdrój;0936463;0936457;2021-01-01
02;06;06;2;01;;Czernica;0189753;0189753;2021-01-01
02;15;04;2;03;;Czernica;0879423;0879417;2021-01-01
